period,respondent,respondent-name,fueltype,type-name,value,value-units
2024-07-03 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,599.0,megawatthours
2024-07-03 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1794.0,megawatthours
2024-07-03 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19882.0,megawatthours
2024-07-03 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3693.0,megawatthours
2024-07-03 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,620.0,megawatthours
2024-07-03 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2983.0,megawatthours
2024-07-03 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19006.0,megawatthours
2024-07-03 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3695.0,megawatthours
2024-07-03 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,622.0,megawatthours
2024-07-03 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4114.0,megawatthours
2024-07-03 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18588.0,megawatthours
2024-07-03 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3699.0,megawatthours
2024-07-03 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,644.0,megawatthours
2024-07-03 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4576.0,megawatthours
2024-07-03 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18050.0,megawatthours
2024-07-03 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3700.0,megawatthours
2024-07-03 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,648.0,megawatthours
2024-07-03 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4609.0,megawatthours
2024-07-03 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17215.0,megawatthours
2024-07-03 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3705.0,megawatthours
2024-07-03 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,647.0,megawatthours
2024-07-03 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4807.0,megawatthours
2024-07-03 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16646.0,megawatthours
2024-07-03 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3708.0,megawatthours
2024-07-03 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,650.0,megawatthours
2024-07-03 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4385.0,megawatthours
2024-07-03 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15465.0,megawatthours
2024-07-03 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-03 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,384.0,megawatthours
2024-07-03 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4311.0,megawatthours
2024-07-03 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14183.0,megawatthours
2024-07-03 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3726.0,megawatthours
2024-07-03 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,344.0,megawatthours
2024-07-03 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4023.0,megawatthours
2024-07-03 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12928.0,megawatthours
2024-07-03 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2024-07-03 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,282.0,megawatthours
2024-07-03 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3455.0,megawatthours
2024-07-03 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12241.0,megawatthours
2024-07-03 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-03 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,177.0,megawatthours
2024-07-03 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2259.0,megawatthours
2024-07-03 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11892.0,megawatthours
2024-07-03 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3722.0,megawatthours
2024-07-03 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,145.0,megawatthours
2024-07-03 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,657.0,megawatthours
2024-07-03 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11887.0,megawatthours
2024-07-03 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3722.0,megawatthours
2024-07-03 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,125.0,megawatthours
2024-07-03 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,7.0,megawatthours
2024-07-03 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11488.0,megawatthours
2024-07-03 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-03 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,119.0,megawatthours
2024-07-03 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11245.0,megawatthours
2024-07-03 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-03 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,119.0,megawatthours
2024-07-03 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11515.0,megawatthours
2024-07-03 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-03 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,122.0,megawatthours
2024-07-03 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12228.0,megawatthours
2024-07-03 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2024-07-03 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,118.0,megawatthours
2024-07-03 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13092.0,megawatthours
2024-07-03 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3718.0,megawatthours
2024-07-03 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,127.0,megawatthours
2024-07-03 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14174.0,megawatthours
2024-07-03 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2024-07-03 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,178.0,megawatthours
2024-07-03 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15562.0,megawatthours
2024-07-03 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2024-07-03 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,214.0,megawatthours
2024-07-03 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17046.0,megawatthours
2024-07-03 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2024-07-03 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,303.0,megawatthours
2024-07-03 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-03 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18392.0,megawatthours
2024-07-03 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3714.0,megawatthours
2024-07-03 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,422.0,megawatthours
2024-07-03 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,-1.0,megawatthours
2024-07-03 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19183.0,megawatthours
2024-07-03 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3718.0,megawatthours
2024-07-03 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,512.0,megawatthours
2024-07-03 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,69.0,megawatthours
2024-07-03 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19398.0,megawatthours
2024-07-03 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2024-07-03 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-03 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,745.0,megawatthours
2024-07-03 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,618.0,megawatthours
2024-07-02 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19755.0,megawatthours
2024-07-02 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2024-07-02 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,720.0,megawatthours
2024-07-02 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,1480.0,megawatthours
2024-07-02 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19574.0,megawatthours
2024-07-02 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3714.0,megawatthours
2024-07-02 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,651.0,megawatthours
2024-07-02 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2383.0,megawatthours
2024-07-02 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18974.0,megawatthours
2024-07-02 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3716.0,megawatthours
2024-07-02 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,647.0,megawatthours
2024-07-02 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3102.0,megawatthours
2024-07-02 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18196.0,megawatthours
2024-07-02 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3717.0,megawatthours
2024-07-02 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,646.0,megawatthours
2024-07-02 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3851.0,megawatthours
2024-07-02 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17348.0,megawatthours
2024-07-02 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-02 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,638.0,megawatthours
2024-07-02 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4115.0,megawatthours
2024-07-02 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16549.0,megawatthours
2024-07-02 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3723.0,megawatthours
2024-07-02 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,598.0,megawatthours
2024-07-02 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4010.0,megawatthours
2024-07-02 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15677.0,megawatthours
2024-07-02 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3726.0,megawatthours
2024-07-02 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,625.0,megawatthours
2024-07-02 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4220.0,megawatthours
2024-07-02 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14665.0,megawatthours
2024-07-02 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3727.0,megawatthours
2024-07-02 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,442.0,megawatthours
2024-07-02 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4347.0,megawatthours
2024-07-02 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13822.0,megawatthours
2024-07-02 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3728.0,megawatthours
2024-07-02 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,271.0,megawatthours
2024-07-02 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3900.0,megawatthours
2024-07-02 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12634.0,megawatthours
2024-07-02 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3730.0,megawatthours
2024-07-02 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,245.0,megawatthours
2024-07-02 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3267.0,megawatthours
2024-07-02 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11981.0,megawatthours
2024-07-02 13:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3731.0,megawatthours
2024-07-02 13:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 13:00:00,FPL,Florida Power & Light Co.,OTH,Other,231.0,megawatthours
2024-07-02 13:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2098.0,megawatthours
2024-07-02 12:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11654.0,megawatthours
2024-07-02 12:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3731.0,megawatthours
2024-07-02 12:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 12:00:00,FPL,Florida Power & Light Co.,OTH,Other,184.0,megawatthours
2024-07-02 12:00:00,FPL,Florida Power & Light Co.,SUN,Solar,590.0,megawatthours
2024-07-02 11:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11275.0,megawatthours
2024-07-02 11:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3732.0,megawatthours
2024-07-02 11:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 11:00:00,FPL,Florida Power & Light Co.,OTH,Other,155.0,megawatthours
2024-07-02 11:00:00,FPL,Florida Power & Light Co.,SUN,Solar,11.0,megawatthours
2024-07-02 10:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10832.0,megawatthours
2024-07-02 10:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3729.0,megawatthours
2024-07-02 10:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 10:00:00,FPL,Florida Power & Light Co.,OTH,Other,165.0,megawatthours
2024-07-02 10:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 09:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10450.0,megawatthours
2024-07-02 09:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3729.0,megawatthours
2024-07-02 09:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 09:00:00,FPL,Florida Power & Light Co.,OTH,Other,118.0,megawatthours
2024-07-02 09:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 08:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10631.0,megawatthours
2024-07-02 08:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3730.0,megawatthours
2024-07-02 08:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 08:00:00,FPL,Florida Power & Light Co.,OTH,Other,115.0,megawatthours
2024-07-02 08:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 07:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11183.0,megawatthours
2024-07-02 07:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3729.0,megawatthours
2024-07-02 07:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 07:00:00,FPL,Florida Power & Light Co.,OTH,Other,132.0,megawatthours
2024-07-02 07:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 06:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,12012.0,megawatthours
2024-07-02 06:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3728.0,megawatthours
2024-07-02 06:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 06:00:00,FPL,Florida Power & Light Co.,OTH,Other,157.0,megawatthours
2024-07-02 06:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 05:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13198.0,megawatthours
2024-07-02 05:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3728.0,megawatthours
2024-07-02 05:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 05:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2024-07-02 05:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 04:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14836.0,megawatthours
2024-07-02 04:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3726.0,megawatthours
2024-07-02 04:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 04:00:00,FPL,Florida Power & Light Co.,OTH,Other,182.0,megawatthours
2024-07-02 04:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 03:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,16667.0,megawatthours
2024-07-02 03:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3724.0,megawatthours
2024-07-02 03:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 03:00:00,FPL,Florida Power & Light Co.,OTH,Other,244.0,megawatthours
2024-07-02 03:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 02:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18175.0,megawatthours
2024-07-02 02:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-02 02:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 02:00:00,FPL,Florida Power & Light Co.,OTH,Other,369.0,megawatthours
2024-07-02 02:00:00,FPL,Florida Power & Light Co.,SUN,Solar,0.0,megawatthours
2024-07-02 01:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18977.0,megawatthours
2024-07-02 01:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-02 01:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 01:00:00,FPL,Florida Power & Light Co.,OTH,Other,432.0,megawatthours
2024-07-02 01:00:00,FPL,Florida Power & Light Co.,SUN,Solar,62.0,megawatthours
2024-07-02 00:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,19378.0,megawatthours
2024-07-02 00:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3722.0,megawatthours
2024-07-02 00:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-02 00:00:00,FPL,Florida Power & Light Co.,OTH,Other,643.0,megawatthours
2024-07-02 00:00:00,FPL,Florida Power & Light Co.,SUN,Solar,646.0,megawatthours
2024-07-01 23:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18941.0,megawatthours
2024-07-01 23:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-01 23:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 23:00:00,FPL,Florida Power & Light Co.,OTH,Other,579.0,megawatthours
2024-07-01 23:00:00,FPL,Florida Power & Light Co.,SUN,Solar,2073.0,megawatthours
2024-07-01 22:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,18060.0,megawatthours
2024-07-01 22:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3718.0,megawatthours
2024-07-01 22:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 22:00:00,FPL,Florida Power & Light Co.,OTH,Other,594.0,megawatthours
2024-07-01 22:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3137.0,megawatthours
2024-07-01 21:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,17060.0,megawatthours
2024-07-01 21:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3719.0,megawatthours
2024-07-01 21:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 21:00:00,FPL,Florida Power & Light Co.,OTH,Other,619.0,megawatthours
2024-07-01 21:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4070.0,megawatthours
2024-07-01 20:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15953.0,megawatthours
2024-07-01 20:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-01 20:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 20:00:00,FPL,Florida Power & Light Co.,OTH,Other,633.0,megawatthours
2024-07-01 20:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4799.0,megawatthours
2024-07-01 19:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,15421.0,megawatthours
2024-07-01 19:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3720.0,megawatthours
2024-07-01 19:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 19:00:00,FPL,Florida Power & Light Co.,OTH,Other,490.0,megawatthours
2024-07-01 19:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4914.0,megawatthours
2024-07-01 18:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,14497.0,megawatthours
2024-07-01 18:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3722.0,megawatthours
2024-07-01 18:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 18:00:00,FPL,Florida Power & Light Co.,OTH,Other,502.0,megawatthours
2024-07-01 18:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5039.0,megawatthours
2024-07-01 17:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,13293.0,megawatthours
2024-07-01 17:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-01 17:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 17:00:00,FPL,Florida Power & Light Co.,OTH,Other,499.0,megawatthours
2024-07-01 17:00:00,FPL,Florida Power & Light Co.,SUN,Solar,5038.0,megawatthours
2024-07-01 16:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,11808.0,megawatthours
2024-07-01 16:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3721.0,megawatthours
2024-07-01 16:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 16:00:00,FPL,Florida Power & Light Co.,OTH,Other,369.0,megawatthours
2024-07-01 16:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4991.0,megawatthours
2024-07-01 15:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,10414.0,megawatthours
2024-07-01 15:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3724.0,megawatthours
2024-07-01 15:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 15:00:00,FPL,Florida Power & Light Co.,OTH,Other,354.0,megawatthours
2024-07-01 15:00:00,FPL,Florida Power & Light Co.,SUN,Solar,4571.0,megawatthours
2024-07-01 14:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9563.0,megawatthours
2024-07-01 14:00:00,FPL,Florida Power & Light Co.,NUC,Nuclear,3723.0,megawatthours
2024-07-01 14:00:00,FPL,Florida Power & Light Co.,OIL,Petroleum,0.0,megawatthours
2024-07-01 14:00:00,FPL,Florida Power & Light Co.,OTH,Other,339.0,megawatthours
2024-07-01 14:00:00,FPL,Florida Power & Light Co.,SUN,Solar,3736.0,megawatthours
2024-07-01 13:00:00,FPL,Florida Power & Light Co.,NG,Natural Gas,9587.0,megawatthours
